2026-03-04 21:46:31,071 - train_greyscale_FA_MoE.py - ckpt_root: output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2026-03-12 08:39:39,247 - train_greyscale_FA_MoE.py - {'step': '204800', 'lr': '0.0002', 'total_loss': '0.00818315', 'main_loss': '0.00818315', 'time_per_step': '2.64545'}
2026-03-12 08:44:11,471 - train_greyscale_FA_MoE.py - {'step': '204900', 'lr': '0.0002', 'total_loss': '0.00849293', 'main_loss': '0.00849293', 'time_per_step': '2.63072'}
2026-03-12 08:48:47,438 - train_greyscale_FA_MoE.py - {'step': '205000', 'lr': '0.0002', 'total_loss': '0.0117179', 'main_loss': '0.0117179', 'time_per_step': '2.72399'}
2026-03-12 08:53:27,837 - train_greyscale_FA_MoE.py - {'step': '205100', 'lr': '0.0002', 'total_loss': '0.0100841', 'main_loss': '0.0100841', 'time_per_step': '2.54444'}
2026-03-12 08:58:00,519 - train_greyscale_FA_MoE.py - {'step': '205200', 'lr': '0.0002', 'total_loss': '0.00708211', 'main_loss': '0.00708211', 'time_per_step': '2.54901'}
2026-03-12 09:02:33,839 - train_greyscale_FA_MoE.py - {'step': '205300', 'lr': '0.0002', 'total_loss': '0.00730918', 'main_loss': '0.00730918', 'time_per_step': '2.60682'}
2026-03-12 09:07:11,569 - train_greyscale_FA_MoE.py - {'step': '205400', 'lr': '0.0002', 'total_loss': '0.00932672', 'main_loss': '0.00932672', 'time_per_step': '2.63369'}
2026-03-12 09:11:48,931 - train_greyscale_FA_MoE.py - {'step': '205500', 'lr': '0.0002', 'total_loss': '0.00874012', 'main_loss': '0.00874012', 'time_per_step': '2.69501'}
2026-03-12 09:16:22,433 - train_greyscale_FA_MoE.py - {'step': '205600', 'lr': '0.0002', 'total_loss': '0.00777724', 'main_loss': '0.00777724', 'time_per_step': '2.65159'}
2026-03-12 09:20:55,139 - train_greyscale_FA_MoE.py - {'step': '205700', 'lr': '0.0002', 'total_loss': '0.00925742', 'main_loss': '0.00925742', 'time_per_step': '2.62746'}
2026-03-12 09:25:28,912 - train_greyscale_FA_MoE.py - {'step': '205800', 'lr': '0.0002', 'total_loss': '0.00756304', 'main_loss': '0.00756304', 'time_per_step': '2.64052'}
2026-03-12 09:30:06,740 - train_greyscale_FA_MoE.py - {'step': '205900', 'lr': '0.0002', 'total_loss': '0.0107266', 'main_loss': '0.0107266', 'time_per_step': '2.62076'}
2026-03-12 09:34:40,927 - train_greyscale_FA_MoE.py - {'step': '206000', 'lr': '0.0002', 'total_loss': '0.010484', 'main_loss': '0.010484', 'time_per_step': '2.6368'}
2026-03-12 09:39:13,879 - train_greyscale_FA_MoE.py - {'step': '206100', 'lr': '0.0002', 'total_loss': '0.00664153', 'main_loss': '0.00664153', 'time_per_step': '2.6551'}
2026-03-12 09:43:46,433 - train_greyscale_FA_MoE.py - {'step': '206200', 'lr': '0.0002', 'total_loss': '0.00971605', 'main_loss': '0.00971605', 'time_per_step': '2.71912'}
2026-03-12 09:48:24,395 - train_greyscale_FA_MoE.py - {'step': '206300', 'lr': '0.0002', 'total_loss': '0.00720207', 'main_loss': '0.00720207', 'time_per_step': '2.59573'}
2026-03-12 09:53:07,501 - train_greyscale_FA_MoE.py - {'step': '206400', 'lr': '0.0002', 'total_loss': '0.00537658', 'main_loss': '0.00537658', 'time_per_step': '2.5496'}
2026-03-12 09:57:38,690 - train_greyscale_FA_MoE.py - {'step': '206500', 'lr': '0.0002', 'total_loss': '0.0114926', 'main_loss': '0.0114926', 'time_per_step': '2.60583'}
2026-03-12 10:02:10,152 - train_greyscale_FA_MoE.py - {'step': '206600', 'lr': '0.0002', 'total_loss': '0.00626351', 'main_loss': '0.00626351', 'time_per_step': '2.6316'}
2026-03-12 10:06:41,871 - train_greyscale_FA_MoE.py - {'step': '206700', 'lr': '0.0002', 'total_loss': '0.0103684', 'main_loss': '0.0103684', 'time_per_step': '2.62827'}
2026-03-12 10:11:13,507 - train_greyscale_FA_MoE.py - {'step': '206800', 'lr': '0.0002', 'total_loss': '0.00982006', 'main_loss': '0.00982006', 'time_per_step': '2.63282'}
2026-03-12 10:15:43,430 - train_greyscale_FA_MoE.py - {'step': '206900', 'lr': '0.0002', 'total_loss': '0.00557318', 'main_loss': '0.00557318', 'time_per_step': '2.6284'}
2026-03-12 10:20:14,865 - train_greyscale_FA_MoE.py - {'step': '207000', 'lr': '0.0002', 'total_loss': '0.00928053', 'main_loss': '0.00928053', 'time_per_step': '2.62492'}
2026-03-12 10:24:45,677 - train_greyscale_FA_MoE.py - {'step': '207100', 'lr': '0.0002', 'total_loss': '0.00753978', 'main_loss': '0.00753978', 'time_per_step': '2.69943'}
2026-03-12 10:29:16,753 - train_greyscale_FA_MoE.py - {'step': '207200', 'lr': '0.0002', 'total_loss': '0.00992075', 'main_loss': '0.00992075', 'time_per_step': '2.71532'}
2026-03-12 10:33:48,092 - train_greyscale_FA_MoE.py - {'step': '207300', 'lr': '0.0002', 'total_loss': '0.00673031', 'main_loss': '0.00673031', 'time_per_step': '2.69542'}
2026-03-12 10:38:19,417 - train_greyscale_FA_MoE.py - {'step': '207400', 'lr': '0.0002', 'total_loss': '0.00757379', 'main_loss': '0.00757379', 'time_per_step': '2.61102'}
2026-03-12 10:42:51,011 - train_greyscale_FA_MoE.py - {'step': '207500', 'lr': '0.0002', 'total_loss': '0.010447', 'main_loss': '0.010447', 'time_per_step': '2.57221'}
2026-03-12 10:47:22,036 - train_greyscale_FA_MoE.py - {'step': '207600', 'lr': '0.0002', 'total_loss': '0.00741833', 'main_loss': '0.00741833', 'time_per_step': '2.51703'}
2026-03-12 10:51:54,153 - train_greyscale_FA_MoE.py - {'step': '207700', 'lr': '0.0002', 'total_loss': '0.00984941', 'main_loss': '0.00984941', 'time_per_step': '2.72321'}
2026-03-12 10:56:24,560 - train_greyscale_FA_MoE.py - {'step': '207800', 'lr': '0.0002', 'total_loss': '0.00572644', 'main_loss': '0.00572644', 'time_per_step': '2.61436'}
2026-03-12 11:00:56,471 - train_greyscale_FA_MoE.py - {'step': '207900', 'lr': '0.0002', 'total_loss': '0.00979196', 'main_loss': '0.00979196', 'time_per_step': '2.57678'}
2026-03-12 11:05:28,947 - train_greyscale_FA_MoE.py - {'step': '208000', 'lr': '0.0002', 'total_loss': '0.00578269', 'main_loss': '0.00578269', 'time_per_step': '2.63607'}
2026-03-12 11:09:59,444 - train_greyscale_FA_MoE.py - {'step': '208100', 'lr': '0.0002', 'total_loss': '0.00962037', 'main_loss': '0.00962037', 'time_per_step': '2.64252'}
2026-03-12 11:14:30,666 - train_greyscale_FA_MoE.py - {'step': '208200', 'lr': '0.0002', 'total_loss': '0.00849029', 'main_loss': '0.00849029', 'time_per_step': '2.63841'}
2026-03-12 11:19:02,455 - train_greyscale_FA_MoE.py - {'step': '208300', 'lr': '0.0002', 'total_loss': '0.00785265', 'main_loss': '0.00785265', 'time_per_step': '2.63207'}
2026-03-12 11:23:33,800 - train_greyscale_FA_MoE.py - {'step': '208400', 'lr': '0.0002', 'total_loss': '0.00898061', 'main_loss': '0.00898061', 'time_per_step': '2.6326'}
2026-03-12 11:28:05,423 - train_greyscale_FA_MoE.py - {'step': '208500', 'lr': '0.0002', 'total_loss': '0.00959029', 'main_loss': '0.00959029', 'time_per_step': '2.61951'}
2026-03-12 11:32:36,961 - train_greyscale_FA_MoE.py - {'step': '208600', 'lr': '0.0002', 'total_loss': '0.00853255', 'main_loss': '0.00853255', 'time_per_step': '2.6186'}
2026-03-12 11:37:08,506 - train_greyscale_FA_MoE.py - {'step': '208700', 'lr': '0.0002', 'total_loss': '0.0107105', 'main_loss': '0.0107105', 'time_per_step': '2.53351'}
2026-03-12 11:41:43,538 - train_greyscale_FA_MoE.py - {'step': '208800', 'lr': '0.0002', 'total_loss': '0.00775688', 'main_loss': '0.00775688', 'time_per_step': '2.55546'}
2026-03-12 11:46:16,223 - train_greyscale_FA_MoE.py - {'step': '208900', 'lr': '0.0002', 'total_loss': '0.00792993', 'main_loss': '0.00792993', 'time_per_step': '2.68852'}
2026-03-12 11:50:47,737 - train_greyscale_FA_MoE.py - {'step': '209000', 'lr': '0.0002', 'total_loss': '0.00741113', 'main_loss': '0.00741113', 'time_per_step': '2.70965'}
2026-03-12 11:55:19,101 - train_greyscale_FA_MoE.py - {'step': '209100', 'lr': '0.0002', 'total_loss': '0.00987858', 'main_loss': '0.00987858', 'time_per_step': '2.61748'}
2026-03-12 11:59:50,178 - train_greyscale_FA_MoE.py - {'step': '209200', 'lr': '0.0002', 'total_loss': '0.00735328', 'main_loss': '0.00735328', 'time_per_step': '2.6067'}
2026-03-12 12:04:21,739 - train_greyscale_FA_MoE.py - {'step': '209300', 'lr': '0.0002', 'total_loss': '0.00930112', 'main_loss': '0.00930112', 'time_per_step': '2.62607'}
2026-03-12 12:08:53,276 - train_greyscale_FA_MoE.py - {'step': '209400', 'lr': '0.0002', 'total_loss': '0.00968398', 'main_loss': '0.00968398', 'time_per_step': '2.62915'}
2026-03-12 12:13:24,817 - train_greyscale_FA_MoE.py - {'step': '209500', 'lr': '0.0002', 'total_loss': '0.00793788', 'main_loss': '0.00793788', 'time_per_step': '2.62362'}
2026-03-12 12:17:56,002 - train_greyscale_FA_MoE.py - {'step': '209600', 'lr': '0.0002', 'total_loss': '0.008872', 'main_loss': '0.008872', 'time_per_step': '2.61514'}
2026-03-12 12:22:26,002 - train_greyscale_FA_MoE.py - {'step': '209700', 'lr': '0.0002', 'total_loss': '0.00490252', 'main_loss': '0.00490252', 'time_per_step': '2.62481'}
2026-03-12 12:26:57,600 - train_greyscale_FA_MoE.py - {'step': '209800', 'lr': '0.0002', 'total_loss': '0.0113623', 'main_loss': '0.0113623', 'time_per_step': '2.62538'}
2026-03-12 12:31:28,974 - train_greyscale_FA_MoE.py - {'step': '209900', 'lr': '0.0002', 'total_loss': '0.00893689', 'main_loss': '0.00893689', 'time_per_step': '2.57492'}
2026-03-12 12:36:00,301 - train_greyscale_FA_MoE.py - {'step': '210000', 'lr': '0.0002', 'total_loss': '0.0084126', 'main_loss': '0.0084126', 'time_per_step': '2.53385'}
2026-03-12 12:40:32,484 - train_greyscale_FA_MoE.py - {'step': '210100', 'lr': '0.0002', 'total_loss': '0.0108164', 'main_loss': '0.0108164', 'time_per_step': '2.58603'}
2026-03-12 12:45:03,754 - train_greyscale_FA_MoE.py - {'step': '210200', 'lr': '0.0002', 'total_loss': '0.00771093', 'main_loss': '0.00771093', 'time_per_step': '2.63687'}
2026-03-12 12:49:35,496 - train_greyscale_FA_MoE.py - {'step': '210300', 'lr': '0.0002', 'total_loss': '0.00755419', 'main_loss': '0.00755419', 'time_per_step': '2.61199'}
2026-03-12 12:54:06,778 - train_greyscale_FA_MoE.py - {'step': '210400', 'lr': '0.0002', 'total_loss': '0.00901598', 'main_loss': '0.00901598', 'time_per_step': '2.63235'}
2026-03-12 12:58:38,333 - train_greyscale_FA_MoE.py - {'step': '210500', 'lr': '0.0002', 'total_loss': '0.0105482', 'main_loss': '0.0105482', 'time_per_step': '2.62724'}
2026-03-12 13:03:08,829 - train_greyscale_FA_MoE.py - {'step': '210600', 'lr': '0.0002', 'total_loss': '0.00900337', 'main_loss': '0.00900337', 'time_per_step': '2.62838'}
2026-03-12 13:07:40,141 - train_greyscale_FA_MoE.py - {'step': '210700', 'lr': '0.0002', 'total_loss': '0.0102442', 'main_loss': '0.0102442', 'time_per_step': '2.60972'}
2026-03-12 13:12:11,649 - train_greyscale_FA_MoE.py - {'step': '210800', 'lr': '0.0002', 'total_loss': '0.00767682', 'main_loss': '0.00767682', 'time_per_step': '2.62916'}
2026-03-12 13:16:43,028 - train_greyscale_FA_MoE.py - {'step': '210900', 'lr': '0.0002', 'total_loss': '0.0050875', 'main_loss': '0.0050875', 'time_per_step': '2.62252'}
2026-03-12 13:21:14,492 - train_greyscale_FA_MoE.py - {'step': '211000', 'lr': '0.0002', 'total_loss': '0.00788195', 'main_loss': '0.00788195', 'time_per_step': '2.62846'}
2026-03-12 13:25:45,893 - train_greyscale_FA_MoE.py - {'step': '211100', 'lr': '0.0002', 'total_loss': '0.0113293', 'main_loss': '0.0113293', 'time_per_step': '2.61484'}
2026-03-12 13:30:20,943 - train_greyscale_FA_MoE.py - {'step': '211200', 'lr': '0.0002', 'total_loss': '0.00945912', 'main_loss': '0.00945912', 'time_per_step': '2.54356'}
2026-03-12 13:34:53,907 - train_greyscale_FA_MoE.py - {'step': '211300', 'lr': '0.0002', 'total_loss': '0.00891051', 'main_loss': '0.00891051', 'time_per_step': '2.706'}
2026-03-12 13:39:25,682 - train_greyscale_FA_MoE.py - {'step': '211400', 'lr': '0.0002', 'total_loss': '0.00728034', 'main_loss': '0.00728034', 'time_per_step': '2.62459'}
2026-03-12 13:43:57,329 - train_greyscale_FA_MoE.py - {'step': '211500', 'lr': '0.0002', 'total_loss': '0.00688194', 'main_loss': '0.00688194', 'time_per_step': '2.58546'}
2026-03-12 13:48:28,833 - train_greyscale_FA_MoE.py - {'step': '211600', 'lr': '0.0002', 'total_loss': '0.00668898', 'main_loss': '0.00668898', 'time_per_step': '2.63477'}
2026-03-12 13:53:00,134 - train_greyscale_FA_MoE.py - {'step': '211700', 'lr': '0.0002', 'total_loss': '0.0048844', 'main_loss': '0.0048844', 'time_per_step': '2.63253'}
2026-03-12 13:57:31,561 - train_greyscale_FA_MoE.py - {'step': '211800', 'lr': '0.0002', 'total_loss': '0.0116021', 'main_loss': '0.0116021', 'time_per_step': '2.63564'}
2026-03-12 14:02:02,734 - train_greyscale_FA_MoE.py - {'step': '211900', 'lr': '0.0002', 'total_loss': '0.00645686', 'main_loss': '0.00645686', 'time_per_step': '2.64111'}
2026-03-12 14:06:34,770 - train_greyscale_FA_MoE.py - {'step': '212000', 'lr': '0.0002', 'total_loss': '0.00978378', 'main_loss': '0.00978378', 'time_per_step': '2.65217'}
2026-03-12 14:11:06,608 - train_greyscale_FA_MoE.py - {'step': '212100', 'lr': '0.0002', 'total_loss': '0.00878155', 'main_loss': '0.00878155', 'time_per_step': '2.62617'}
2026-03-12 14:15:38,417 - train_greyscale_FA_MoE.py - {'step': '212200', 'lr': '0.0002', 'total_loss': '0.00872999', 'main_loss': '0.00872999', 'time_per_step': '2.63447'}
2026-03-12 14:20:10,137 - train_greyscale_FA_MoE.py - {'step': '212300', 'lr': '0.0002', 'total_loss': '0.0058676', 'main_loss': '0.0058676', 'time_per_step': '2.57517'}
2026-03-12 14:24:41,311 - train_greyscale_FA_MoE.py - {'step': '212400', 'lr': '0.0002', 'total_loss': '0.0107647', 'main_loss': '0.0107647', 'time_per_step': '2.5398'}
2026-03-12 14:29:13,136 - train_greyscale_FA_MoE.py - {'step': '212500', 'lr': '0.0002', 'total_loss': '0.00922719', 'main_loss': '0.00922719', 'time_per_step': '2.59788'}
2026-03-12 14:33:44,712 - train_greyscale_FA_MoE.py - {'step': '212600', 'lr': '0.0002', 'total_loss': '0.00502661', 'main_loss': '0.00502661', 'time_per_step': '2.63831'}
2026-03-12 14:38:16,175 - train_greyscale_FA_MoE.py - {'step': '212700', 'lr': '0.0002', 'total_loss': '0.00803415', 'main_loss': '0.00803415', 'time_per_step': '2.69825'}
2026-03-12 14:42:47,623 - train_greyscale_FA_MoE.py - {'step': '212800', 'lr': '0.0002', 'total_loss': '0.00822136', 'main_loss': '0.00822136', 'time_per_step': '2.7393'}
2026-03-12 14:47:19,118 - train_greyscale_FA_MoE.py - {'step': '212900', 'lr': '0.0002', 'total_loss': '0.00780122', 'main_loss': '0.00780122', 'time_per_step': '2.63083'}
2026-03-12 14:51:50,653 - train_greyscale_FA_MoE.py - {'step': '213000', 'lr': '0.0002', 'total_loss': '0.00723248', 'main_loss': '0.00723248', 'time_per_step': '2.63186'}
2026-03-12 14:56:22,023 - train_greyscale_FA_MoE.py - {'step': '213100', 'lr': '0.0002', 'total_loss': '0.00892252', 'main_loss': '0.00892252', 'time_per_step': '2.64917'}
2026-03-12 15:00:53,397 - train_greyscale_FA_MoE.py - {'step': '213200', 'lr': '0.0002', 'total_loss': '0.00878631', 'main_loss': '0.00878631', 'time_per_step': '2.64918'}
2026-03-12 15:05:24,962 - train_greyscale_FA_MoE.py - {'step': '213300', 'lr': '0.0002', 'total_loss': '0.0120307', 'main_loss': '0.0120307', 'time_per_step': '2.62883'}
2026-03-12 15:09:55,757 - train_greyscale_FA_MoE.py - {'step': '213400', 'lr': '0.0002', 'total_loss': '0.00588756', 'main_loss': '0.00588756', 'time_per_step': '2.63651'}
2026-03-12 15:14:27,145 - train_greyscale_FA_MoE.py - {'step': '213500', 'lr': '0.0002', 'total_loss': '0.00609867', 'main_loss': '0.00609867', 'time_per_step': '2.58047'}
2026-03-12 15:18:58,370 - train_greyscale_FA_MoE.py - {'step': '213600', 'lr': '0.0002', 'total_loss': '0.0117525', 'main_loss': '0.0117525', 'time_per_step': '2.54161'}
2026-03-12 15:23:30,499 - train_greyscale_FA_MoE.py - {'step': '213700', 'lr': '0.0002', 'total_loss': '0.0105987', 'main_loss': '0.0105987', 'time_per_step': '2.58599'}
2026-03-12 15:28:02,094 - train_greyscale_FA_MoE.py - {'step': '213800', 'lr': '0.0002', 'total_loss': '0.0127495', 'main_loss': '0.0127495', 'time_per_step': '2.60478'}
2026-03-12 15:32:33,274 - train_greyscale_FA_MoE.py - {'step': '213900', 'lr': '0.0002', 'total_loss': '0.00913644', 'main_loss': '0.00913644', 'time_per_step': '2.62841'}
2026-03-12 15:37:04,940 - train_greyscale_FA_MoE.py - {'step': '214000', 'lr': '0.0002', 'total_loss': '0.00838749', 'main_loss': '0.00838749', 'time_per_step': '2.63514'}
2026-03-12 15:41:36,569 - train_greyscale_FA_MoE.py - {'step': '214100', 'lr': '0.0002', 'total_loss': '0.00684878', 'main_loss': '0.00684878', 'time_per_step': '2.63192'}
2026-03-12 15:46:07,862 - train_greyscale_FA_MoE.py - {'step': '214200', 'lr': '0.0002', 'total_loss': '0.00802406', 'main_loss': '0.00802406', 'time_per_step': '2.63458'}
2026-03-12 15:50:39,211 - train_greyscale_FA_MoE.py - {'step': '214300', 'lr': '0.0002', 'total_loss': '0.00833518', 'main_loss': '0.00833518', 'time_per_step': '2.62703'}
2026-03-12 15:55:09,959 - train_greyscale_FA_MoE.py - {'step': '214400', 'lr': '0.0002', 'total_loss': '0.01021', 'main_loss': '0.01021', 'time_per_step': '2.64205'}
2026-03-12 15:59:41,473 - train_greyscale_FA_MoE.py - {'step': '214500', 'lr': '0.0002', 'total_loss': '0.00807512', 'main_loss': '0.00807512', 'time_per_step': '2.62638'}
2026-03-12 16:04:13,046 - train_greyscale_FA_MoE.py - {'step': '214600', 'lr': '0.0002', 'total_loss': '0.00792151', 'main_loss': '0.00792151', 'time_per_step': '2.63906'}
2026-03-12 16:08:44,524 - train_greyscale_FA_MoE.py - {'step': '214700', 'lr': '0.0002', 'total_loss': '0.00999517', 'main_loss': '0.00999517', 'time_per_step': '2.56062'}
2026-03-12 16:13:15,595 - train_greyscale_FA_MoE.py - {'step': '214800', 'lr': '0.0002', 'total_loss': '0.00731164', 'main_loss': '0.00731164', 'time_per_step': '2.60217'}
2026-03-12 16:17:47,619 - train_greyscale_FA_MoE.py - {'step': '214900', 'lr': '0.0002', 'total_loss': '0.0102293', 'main_loss': '0.0102293', 'time_per_step': '2.69105'}
2026-03-12 16:22:19,147 - train_greyscale_FA_MoE.py - {'step': '215000', 'lr': '0.0002', 'total_loss': '0.0106864', 'main_loss': '0.0106864', 'time_per_step': '2.62282'}
2026-03-12 16:26:50,768 - train_greyscale_FA_MoE.py - {'step': '215100', 'lr': '0.0002', 'total_loss': '0.0091311', 'main_loss': '0.0091311', 'time_per_step': '2.61577'}
2026-03-12 16:31:22,074 - train_greyscale_FA_MoE.py - {'step': '215200', 'lr': '0.0002', 'total_loss': '0.0107459', 'main_loss': '0.0107459', 'time_per_step': '2.62429'}
2026-03-12 16:35:53,071 - train_greyscale_FA_MoE.py - {'step': '215300', 'lr': '0.0002', 'total_loss': '0.00885453', 'main_loss': '0.00885453', 'time_per_step': '2.63239'}
2026-03-12 16:40:24,441 - train_greyscale_FA_MoE.py - {'step': '215400', 'lr': '0.0002', 'total_loss': '0.00691216', 'main_loss': '0.00691216', 'time_per_step': '2.62703'}
2026-03-12 16:44:55,991 - train_greyscale_FA_MoE.py - {'step': '215500', 'lr': '0.0002', 'total_loss': '0.00868193', 'main_loss': '0.00868193', 'time_per_step': '2.62818'}
2026-03-12 16:49:27,253 - train_greyscale_FA_MoE.py - {'step': '215600', 'lr': '0.0002', 'total_loss': '0.00701939', 'main_loss': '0.00701939', 'time_per_step': '2.62126'}
2026-03-12 16:53:58,895 - train_greyscale_FA_MoE.py - {'step': '215700', 'lr': '0.0002', 'total_loss': '0.00713151', 'main_loss': '0.00713151', 'time_per_step': '2.63866'}
2026-03-12 16:58:30,355 - train_greyscale_FA_MoE.py - {'step': '215800', 'lr': '0.0002', 'total_loss': '0.00955151', 'main_loss': '0.00955151', 'time_per_step': '2.64146'}
2026-03-12 17:03:02,197 - train_greyscale_FA_MoE.py - {'step': '215900', 'lr': '0.0002', 'total_loss': '0.00919567', 'main_loss': '0.00919567', 'time_per_step': '2.56295'}
2026-03-12 17:07:32,877 - train_greyscale_FA_MoE.py - {'step': '216000', 'lr': '0.0002', 'total_loss': '0.00772601', 'main_loss': '0.00772601', 'time_per_step': '2.54553'}
2026-03-12 17:12:05,071 - train_greyscale_FA_MoE.py - {'step': '216100', 'lr': '0.0002', 'total_loss': '0.00568863', 'main_loss': '0.00568863', 'time_per_step': '2.61733'}
2026-03-12 17:16:35,517 - train_greyscale_FA_MoE.py - {'step': '216200', 'lr': '0.0002', 'total_loss': '0.00650525', 'main_loss': '0.00650525', 'time_per_step': '2.62114'}
2026-03-12 17:21:07,520 - train_greyscale_FA_MoE.py - {'step': '216300', 'lr': '0.0002', 'total_loss': '0.0109233', 'main_loss': '0.0109233', 'time_per_step': '2.61992'}
2026-03-12 17:25:38,544 - train_greyscale_FA_MoE.py - {'step': '216400', 'lr': '0.0002', 'total_loss': '0.00769896', 'main_loss': '0.00769896', 'time_per_step': '2.62651'}
2026-03-12 17:30:10,306 - train_greyscale_FA_MoE.py - {'step': '216500', 'lr': '0.0002', 'total_loss': '0.00776423', 'main_loss': '0.00776423', 'time_per_step': '2.64666'}
2026-03-12 17:34:41,608 - train_greyscale_FA_MoE.py - {'step': '216600', 'lr': '0.0002', 'total_loss': '0.00653996', 'main_loss': '0.00653996', 'time_per_step': '2.63147'}
2026-03-12 17:39:13,290 - train_greyscale_FA_MoE.py - {'step': '216700', 'lr': '0.0002', 'total_loss': '0.0110071', 'main_loss': '0.0110071', 'time_per_step': '2.62583'}
2026-03-12 17:43:44,689 - train_greyscale_FA_MoE.py - {'step': '216800', 'lr': '0.0002', 'total_loss': '0.00804158', 'main_loss': '0.00804158', 'time_per_step': '2.62833'}
2026-03-12 17:48:16,256 - train_greyscale_FA_MoE.py - {'step': '216900', 'lr': '0.0002', 'total_loss': '0.00662967', 'main_loss': '0.00662967', 'time_per_step': '2.69509'}
2026-03-12 17:52:47,773 - train_greyscale_FA_MoE.py - {'step': '217000', 'lr': '0.0002', 'total_loss': '0.00869974', 'main_loss': '0.00869974', 'time_per_step': '2.70506'}
2026-03-12 17:57:19,255 - train_greyscale_FA_MoE.py - {'step': '217100', 'lr': '0.0002', 'total_loss': '0.00978164', 'main_loss': '0.00978164', 'time_per_step': '2.55008'}
2026-03-12 18:01:49,930 - train_greyscale_FA_MoE.py - {'step': '217200', 'lr': '0.0002', 'total_loss': '0.00674317', 'main_loss': '0.00674317', 'time_per_step': '2.5398'}
2026-03-12 18:06:22,389 - train_greyscale_FA_MoE.py - {'step': '217300', 'lr': '0.0002', 'total_loss': '0.0078114', 'main_loss': '0.0078114', 'time_per_step': '2.60848'}
2026-03-12 18:10:53,583 - train_greyscale_FA_MoE.py - {'step': '217400', 'lr': '0.0002', 'total_loss': '0.0104436', 'main_loss': '0.0104436', 'time_per_step': '2.68498'}
2026-03-12 18:15:24,646 - train_greyscale_FA_MoE.py - {'step': '217500', 'lr': '0.0002', 'total_loss': '0.00646189', 'main_loss': '0.00646189', 'time_per_step': '2.62666'}
2026-03-12 18:19:56,178 - train_greyscale_FA_MoE.py - {'step': '217600', 'lr': '0.0002', 'total_loss': '0.00726979', 'main_loss': '0.00726979', 'time_per_step': '2.60582'}
2026-03-12 18:24:27,472 - train_greyscale_FA_MoE.py - {'step': '217700', 'lr': '0.0002', 'total_loss': '0.00826602', 'main_loss': '0.00826602', 'time_per_step': '2.63097'}
2026-03-12 18:28:58,808 - train_greyscale_FA_MoE.py - {'step': '217800', 'lr': '0.0002', 'total_loss': '0.00666836', 'main_loss': '0.00666836', 'time_per_step': '2.62636'}
2026-03-12 18:33:30,180 - train_greyscale_FA_MoE.py - {'step': '217900', 'lr': '0.0002', 'total_loss': '0.00972912', 'main_loss': '0.00972912', 'time_per_step': '2.63506'}
2026-03-12 18:38:01,785 - train_greyscale_FA_MoE.py - {'step': '218000', 'lr': '0.0002', 'total_loss': '0.00626879', 'main_loss': '0.00626879', 'time_per_step': '2.62802'}
2026-03-12 18:42:32,468 - train_greyscale_FA_MoE.py - {'step': '218100', 'lr': '0.0002', 'total_loss': '0.00789167', 'main_loss': '0.00789167', 'time_per_step': '2.62188'}
2026-03-12 18:47:04,314 - train_greyscale_FA_MoE.py - {'step': '218200', 'lr': '0.0002', 'total_loss': '0.011794', 'main_loss': '0.011794', 'time_per_step': '2.64121'}
2026-03-12 18:51:35,723 - train_greyscale_FA_MoE.py - {'step': '218300', 'lr': '0.0002', 'total_loss': '0.00822271', 'main_loss': '0.00822271', 'time_per_step': '2.57017'}
2026-03-12 18:56:07,128 - train_greyscale_FA_MoE.py - {'step': '218400', 'lr': '0.0002', 'total_loss': '0.0119072', 'main_loss': '0.0119072', 'time_per_step': '2.54242'}
2026-03-12 19:00:38,630 - train_greyscale_FA_MoE.py - {'step': '218500', 'lr': '0.0002', 'total_loss': '0.00786737', 'main_loss': '0.00786737', 'time_per_step': '2.61548'}
2026-03-12 19:05:10,571 - train_greyscale_FA_MoE.py - {'step': '218600', 'lr': '0.0002', 'total_loss': '0.0111259', 'main_loss': '0.0111259', 'time_per_step': '2.61594'}
2026-03-12 19:09:41,520 - train_greyscale_FA_MoE.py - {'step': '218700', 'lr': '0.0002', 'total_loss': '0.0135493', 'main_loss': '0.0135493', 'time_per_step': '2.6177'}
2026-03-12 19:14:11,675 - train_greyscale_FA_MoE.py - {'step': '218800', 'lr': '0.0002', 'total_loss': '0.00869949', 'main_loss': '0.00869949', 'time_per_step': '2.61519'}
2026-03-12 19:18:42,862 - train_greyscale_FA_MoE.py - {'step': '218900', 'lr': '0.0002', 'total_loss': '0.00733881', 'main_loss': '0.00733881', 'time_per_step': '2.63083'}
2026-03-12 19:23:14,090 - train_greyscale_FA_MoE.py - {'step': '219000', 'lr': '0.0002', 'total_loss': '0.00838025', 'main_loss': '0.00838025', 'time_per_step': '2.65038'}
2026-03-12 19:27:47,347 - train_greyscale_FA_MoE.py - {'step': '219100', 'lr': '0.0002', 'total_loss': '0.00740248', 'main_loss': '0.00740248', 'time_per_step': '2.71242'}
2026-03-12 19:32:21,146 - train_greyscale_FA_MoE.py - {'step': '219200', 'lr': '0.0002', 'total_loss': '0.00617405', 'main_loss': '0.00617405', 'time_per_step': '2.66329'}
2026-03-12 19:36:55,257 - train_greyscale_FA_MoE.py - {'step': '219300', 'lr': '0.0002', 'total_loss': '0.0105874', 'main_loss': '0.0105874', 'time_per_step': '2.66895'}
